taxonID,description,type,rightsHolder,source,license,rights
wfo-0000593820,"Bois blanc, peu durable.",use,Meise Botanic Garden,FAC-638,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000593631,"Bois blanchâtre très dur, difficile à débiter, pour pieux de mine, traverses, menuiserie, charpente, et recherché pour le chauffage (maintient le feu toute la nuit).",use,Meise Botanic Garden,FAC-638,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000593451,"Bois jaune (ou blanc ?; l'écorce noircit à l'air), très dur, propre à la menuiserie et la construction; connu des sorciers et des chasseurs.",use,Meise Botanic Garden,FAC-638,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0001143179,"Bois blanc médiocre et de mauvaise conservation; les feuilles (Sankuru) et les fruits seraient mangés; des infusions d'écorce et de feuilles sont employées contre les maux de dents et les maladies vénériennes. En raison de sa régénération abondante, pourrait servir d'arbre d'ombrage.",use,Meise Botanic Garden,FAC-638,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0001316277,Remède indigène (maladies des poumons).,use,Meise Botanic Garden,FAC-638,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000599142,"Le bois léger est employé pour fabriquer les tam-tams, guitares et autres instruments de musique. — L'infusion des racines serait purgative.",use,Meise Botanic Garden,FAC-638,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000603153,"Le bois excellent pour ébénisterie, charpentes, constructions navales est comparé au teck et au chêne; l'aubier est jaune pâle, le duramen plus foncé et brunissant rapidement à l'air. En raison de son exploitation intensive pour l'usage local et l'exportation, sa régénération devrait être envisagée dans certaines régions (Lukolela). Les noirs en font des pirogues, des gongs et des cuves de fermentation (« Kwoke »); l'infusion de l'écorce est purgative; les feuilles adultes servent de papier d'émeri (cystolithes?); jeunes et cuites, elles seraient comestibles (Kwilu). Voir Tondeur, Bull. Agr. Congo Belge, XXX, p. 163-198 (1939), Monographie Forestière du Chlorophora excelsa.",use,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000654360,Est employée comme vulnéraire.,use,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000654605,"Les rhizomes (ou racines?) qui contiennent une substance odorante (couma-rine ?) servent à aromatiser le tabac, à désodoriser les jarres et seraient consommés par les Turumbus; broyés et mélangés au « n'gula », ils servent à parfumer le corps (on emploie de même la « sève des racines »: Bas-Uele). Les feuilles seraient comestibles (Bas-Uele) et les fruits bouillis donnent un mucilage (Élisabethville).",use,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000654641,L'infusion des feuilles est administrée après l'accouchement.,use,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000625624,"Les feuilles serviraient à amorcer le poisson et, cuites, seraient mangées.",use,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000374730,"Les racines aériennes donnent, quand on les coupe, une sève servant de boisson; le bois jaune clair est assez léger et plus dur que celui du parasolier, mais peu employé; le fruit à pulpe acidulée (rappelant l'ananas) est très recherché; les feuilles jeunes se mangent comme légume (Lomala).",use,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000374724,"Le bois très léger « Cork-wood », employé pour la fabrication de radeaux, plafonds isothermiques, tuiles nommées « travaillons » ou « mpala » (dial. kingwana), pourrait être utilisé en papeterie. L'écorce pilée sert à rendre plus enivrant le vin de canne à sucre. Les fruits sont comestibles et recherchés par les oiseaux. Les racines adventives coupées laissent s'écouler la nuit, en abondance, une sève potable recueillie par les indigènes aux époques de sécheresse (De Wild., 1903, 1910, 1920). Le parasolier à été conseillé comme arbre d'ombrage (De Wild., 1903, 1920), il joue un rôle important dans le repeuplement naturel après déboisement, les jeunes pieds couvrant rapidement le sol.",use,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000456573,"Bois blanc pour menuiserie indigène et tam-tams. Les graines oléagineuses, à goût de noisette ou de chataîgne, sont mangées crues ou grillées et très recherchées; elles sont très aromatiques et, pulvérisées et ajoutées à de l'huile, servent à la toilette des femmes bangala.",use,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000538870,L'écorce battue sert à faire des vêtements.,use,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000569613,"Le bois blanc à l'état jeune, puis rose, puis lie de vin, est employé pour construction, ébénisterie, manches de Coûteaux et aussi comme torche pour éclairer les cases. La graine est consommée grillée. Le latex, rougissant à l'air, serait une excellente matière tinctoriale et la sève donnerait une encre indélébile (De Wild., 1903, 1910, 1920; Vermoesen).",use,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000569610,Bois de très bonne qualité.,use,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000690537,"Cultivé en Égypte (Mildbr., l.c., p. 183).",use,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000689380,"Bois léger, très fibreux pour menuiserie légère et emballage.",use,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000687678,L'écorce battue est employée comme étoffe par les indigènes et le bois est utilisé pour la confection de récipients.,use,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000690786,L'écorce battue fournit une étoffe indigène.,use,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000688517,Le latex sert à piéger les oiseaux.,use,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000688289,"Les feuilles rugueuses sont employées par les indigènes comme papier d'émeri, notamment pour polir les objets en bois.",use,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000687389,Les feuilles sont employées comme papier d'émeri.,use,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000689942,L'écorce fournit des liens excellents.,use,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0001084781,L'écorce est employée pour taire des vêlements.,use,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0001084977,L'écorce est utilisée pour faire des étoffes indigènes.,use,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000687628,L'écorce est utilisée pour faire une étoffe indigène.,use,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000689054,Le latex bouilli sert à préparer de la glu pour le piégeage.,use,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000689148,L'écorce sert à fabriquer des étoffes indigènes et le latex bouilli est employé comme glu pour le piégeage des oiseaux.,use,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000689295,L'écorce est utilisée pour la confection d'étoffes indigènes.,use,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000690434,Les petites figues sont comestibles.,use,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000690861,L'écorce servait jadis à la fabrication d'étoffes indigènes.,use,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000688514,La sève rouge sert à teinter le cuir.,use,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000690599,"L'écorce sert à fabriquer des étoffes indigènes, et le latex, de la glu.",use,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000687269,L'écorce sert à fabriquer des étoffés.,use,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000689702,"L'écorce fournit une étoffe indigène, et le latex, une glu pour le piégeage des oiseaux.",use,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000687901,L'écorce battue sert à faire des vêtements.,use,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000690897,L'écorce battue est employée comme étoffe par les indigènes.,use,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000689842,L'écorce est employée pour faire des étoffes indigènes.,use,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000687364,Le latex sert à piéger les oiseaux.,use,Meise Botanic Garden,FAC-569,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000584001,"Plante textile d'usage universel (cordes, câbles, toile de sac), qui, dans les pays chauds, élabore, surtout sur les jeunes inflorescences femelles, des produits aromatiques et toxiques qui ont fait distinguer une variété indica Lam., sans doute purement physiologique. Ces produits servent en Asie à préparer le haschich et le bang; au Congo belge, les indigènes fument les feuilles du chanvre, ce qui leur procure une ivresse si violente et dangereuse que « la culture, la vente, le transport et la détention du chanvre à fumer sont interdits » par la loi, ainsi que « son usage, soit en le fumant soit en le consommant de toute autre manière. » (Ordonnance du Gouverneur Général du 22-1-1903, approuvée par décret du 1-3-1903: voir Louwers et Grenade, Codes et Lois du Congo Belge, p. 535-536, 1923).",use,Meise Botanic Garden,FAC-494,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0001143650,Les feuilles bouillies se mangent comme légume.,use,Meise Botanic Garden,FAC-639,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0001316285,"Les feuilles sont mangées comme légume; écrasées, elles sont employées comme cataplasme.",use,Meise Botanic Garden,FAC-639,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000416544,"Les feuilles servent de légume; les tiges coupées laissent s'écouler de l'eau potable; les Bashus font des cordes excellentes et des filets de pêche avec les fibres corticales, et plantent pour cela cette espèce autour des villages; les feuilles réduites en poudre sont mêlées à l'argile pour poterie.",use,Meise Botanic Garden,FAC-639,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000415278,"les feuilles sont comestibles; la plante serait, d'après Rendle, l.c., une liane à eau.",use,Meise Botanic Garden,FAC-639,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000691315,"Les feuilles constituent un légume (De Wild., Inst. Roy. Colon. Belge, Sect. Sc. Nat. et Méd., Mém. in-8º, II, 4, p. 154, 1934); les fibres des tiges servent à fabriquer des cordes; les feuilles (en cataplasme) feraient mûrir les bubons et s'emploient contre la blennorrhagie, les affections des yeux et comme reconstituant.",use,Meise Botanic Garden,FAC-639,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000691355,"Les feuilles servent de légume 1 et sont employées comme diurétique, comme remède contre la blennorrhagie, les maladies de poitrine, et comme poison pour la pèche.",use,Meise Botanic Garden,FAC-639,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000703329,Les fibres des tiges donnent du fil à coudre.,use,Meise Botanic Garden,FAC-639,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000703331,Les fibres de l'écorce servent à préparer du fil à coudre et des cordes.,use,Meise Botanic Garden,FAC-639,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000472245,"Les feuilles sont mangées comme légume, employées comme vulnéraire (circoncision) et comme remède contre les maladies des yeux chez les chiens.",use,Meise Botanic Garden,FAC-639,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000472261,"Les feuilles servent de légume, de remède contre les maux de ventre et comme vulnéraire.",use,Meise Botanic Garden,FAC-639,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000646154,Se mange en salade.,use,Meise Botanic Garden,FAC-603,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000731823,Légume indigène.,use,Meise Botanic Garden,FAC-603,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000686015,"Beau et bon bois de menuiserie convenant aussi pour construction d'après Delevoy, l.c., qui en fait une longue étude et recommande la protection et la propagation de l'espèce.",use,Meise Botanic Garden,FAC-610,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000686025,"Bois très solide utilisé en menuiserie. C'est probablement à cette variété que se rapportent les renseignements donnés par Delevoy, l. c.",use,Meise Botanic Garden,FAC-610,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000486087,"La macération des racines est employée contre l'épllepsie à Élisabethville, d'après Staner et Boutique (Inst. Roy. Colon. Belge, Sect. Sc. Nat. et Méd., Mém. in-8º,V, p.28, 1937).",use,Meise Botanic Garden,FAC-610,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000507833,Les Batshok préparent avec les racines un colorant rouge remplaçant le vrai « Kula » extrait du bois d'un Pterocarpus.,use,Meise Botanic Garden,FAC-610,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0001316049,"Le bois extrêmement dur, lourd (densité: 1073), durable même dans l'eau, très résistant aux termites, est employé pour traverses de chemin de fer, poutres, ponts, construction de bateaux (Vermoesen, l. c.; Daiz., Us. Pl. W. Trop. Afr., p. 293, 1937). — Les graines sont comestibles fraîches ou grillées (fin goût de noisette) et contiennent 7 % d'huile dont 87 % d'acide oléique (Adriaens, Bull. Agr. Congo Belge, XXXIV, p. 39, 1943).",use,Meise Botanic Garden,FAC-582,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000717145,"Le bois dur est utilisé pour la confection d'arcs, flèches, pièges de chasse et de péche, manches d'outils. — Les graines grillées sont comestibles. — L'écorce, la racine et les rapures de l'aubier sont employées en médecine indigène.",use,Meise Botanic Garden,FAC-582,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000717160,"Le bois gris rosâtre est utilisé en menuiserie.— Les graines contiennent 48 % d'huile (Jumelle, Les huiles végétales, p. 368, f. 108, 1921).",use,Meise Botanic Garden,FAC-582,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000428247,"Toute la plante sen en médecine indigène (Dalz., Us. Pl. W. Trop. Aft., p. 295, 1937); au Congo belge, l'infusion des feuilles est utilisée en gargarisme comme astringent et la décoction des fruits, à odeur d'amandes amères, est employée contre les rhumes (Staner et Boutique, Inst. Roy. Colon. Belg, Sect. Sc Nat. et Méd., Mém. in-8º, V, 6, p. 30, 1937). — L'écorce contient de 16 à 17 % de tanin (Bull. Imp. Inst., p. 359, 1907). — Le bois est dur, jaunâtre, d'aspect et d'odeur semblables à celui du Santalum album L. (Metcalfe, Kew Bull., 1935, p. 175, f. 11). — Le fruit, en forme de petite prune, est comestible avec son mésocarpe à saveur d'abricot (Staner, Publ. I.N.É.A.C., Sér. 4, p. 10, 1935). — L'amande contient 60 à 70 % d'huile renfermant 2 acides gras nouveaux: . les acides ximénique et lumoléique (Adriaens, Bull. Agr. Congo Belge, XXXIV, p. 40, 1943).",use,Meise Botanic Garden,FAC-582,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000428236,Le fruit est comestible avec son mésocarpe à goût acidulé.,use,Meise Botanic Garden,FAC-582,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000505596,Bois de construction.,use,Meise Botanic Garden,FAC-582,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000505560,Bon bois de menuiserie. La résine qui s'écoule de l'écorce sert à enduire les poteries pour leur donner un aspect brun vernissé.,use,Meise Botanic Garden,FAC-582,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000505556,Les fruits sont comestibles.,use,Meise Botanic Garden,FAC-582,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000540969,"Bois dur, résistant, employé en menuiserle lorsque les dimensions le permettent.",use,Meise Botanic Garden,FAC-582,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000389510,"Le bois dur, lourd, homogènes assez fibreux, jaunâtre, fendif à sec, non difflérencié, est très utilisé en charpenterie (Delevoy, Quest. For. Kat., II, p. 358, 1929, et Staner, Bull. Agr. Congo Belge, XXII, p. 66, 1931). — Les graines oléagineuses contiennent environ 60 % d'huile purgative (Adriabns, Bull. Agr. Congo Belge, XXXIV, p. 34, 1943). — L'écorce comporte 11 % de tanin catécbique (Staner, Inform. Économ., II, 8, p. 229-230, 1942).",use,Meise Botanic Garden,FAC-582,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0001134280,"Le bois odorant, à structure rappelant celle du Santal (Santalum album L.) ne résisterait pas aux termites; l'écorce, à propriétés tannantes, entre dans la composition d'un savon servant à préparer les peaux dont se vêtent les femmes indigènes.",use,Meise Botanic Garden,FAC-622,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0001316171,Fruit comestible.,use,Meise Botanic Garden,FAC-556,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000366021,L'écorce râpée serait utilisée pour faire des sinapismes sur la poitrine et les feuilles seraient comestibles.,use,Meise Botanic Garden,FAC-556,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000745290,"Les rameaux servent à préparer des collets et des pièges (d'où le nom turumbu: ekumba: lier; esombe: petit mammifère, d'après J. Louis).",use,Meise Botanic Garden,FAC-473,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000410707,"Le T. sanguinea est connu, en médecine indigène, comme remède antidysentérique et antiblennorrhagique.",use,Meise Botanic Garden,FAC-476,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000403602,"La plante est souvent cultivée par les indigènes pour ses feuilles comestibles utilisées comme oseille et offre surtout de l'intérêt dans les terres très sableuses où la véritable oseille se développe mal. Les feuilles sont employées en compresses contre les rhumatismes et en infusion comme purgatif. Dans le Ruanda, la plante est parfois utilisée pour décaper les poteries de cuisine noircies par le feu, entrerait dans la préparation de la teinture jaune de Kirinda, et le jus de ses racines est employé comme remède contre la gale sèche des mains.",use,Meise Botanic Garden,FAC-605,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000403972,"Dans l'Urundi, les indigènes préparent une boisson fébrifuge en écrasant les feuilles dans l'eau.",use,Meise Botanic Garden,FAC-605,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0001101150,"Les indigènes du Ruanda utilisent cette plante pour nettoyer les poteries de cuisine enfumées et, en période de famine, ils se nourrissent de ses jeunes pousses qu'ils mélangent aux haricots.",use,Meise Botanic Garden,FAC-605,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000387000,"Au Ruanda, les feuilles triturées et mélangées à de la matière grasse sont employées comme remède contre la gale et les plaies pianiques.",use,Meise Botanic Garden,FAC-605,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000489084,Les cendres seraient utilisées comme sel indigène.,use,Meise Botanic Garden,FAC-605,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000489011,La plante sert à faire du sel; elle est parfois consommée comme légume par les indigènes.,use,Meise Botanic Garden,FAC-605,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000489019,La plante sert à faire du sel indigène et ses feuilles sont mangées comme légumes.,use,Meise Botanic Garden,FAC-605,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000489817,Les racines broyées et mélangées à l'huile de ricin sont utilisées en badigeonnage contre la gale.,use,Meise Botanic Garden,FAC-605,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000488361,"Dans la région de Coquilhatville, les cendres, riches en sels de potasse, sont appliquées sur les plaies pratiquées sur le dos et la poitrine des enfants scrofuleux-bossus.",use,Meise Botanic Garden,FAC-605,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000489136,Parfois utilisé comme légume ou pour faire du sel indigène.,use,Meise Botanic Garden,FAC-605,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000741886,Cette belle plante à indument aranéeux et à reflets argentés convient bien pour orner les abords des pièces d'eau.,use,Meise Botanic Garden,FAC-605,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000522638,Signalé comme vermifuge.,use,Meise Botanic Garden,FAC-605,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000600974,"Espèce riche en huiles essentielles, célèbres dans la médecine populaire des deux Amériques (stimulant, vermifuge, antiasthmatique, emménagogue, etc.), mais paraît peu employée par les noirs. Elle a été l'objet de nombreuses études chimiques et pharma-cognosiques.",use,Meise Botanic Garden,FAC-501,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000601766,Employé contre les rhumes (les inflorescences sont frottées sur des incisions faites sur la poitrine).,use,Meise Botanic Garden,FAC-501,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
wfo-0000601675,"Sert à combattre les migraines par inhalation, à mûrir les furoncles par décoction.",use,Meise Botanic Garden,FAC-501,http://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0)
