"id","description","type","source","language","identifier","bibliographicCitation","url"
"wfo-0000014264","Das kennzeichnende Merkmal der im Wuchs meist schlanken C. tridentata, die Zähnung der Blätter, ist sehr unterschiedlich ausgebildet. Verschieden stark gezähnte Blätter finden sich zusammen mit ganzrandigen an einer Pflanze, nicht selten überwiegen sogar die ungezähnten Blätter (LEIPOLDT 30865).Die Beobachtung dieser variablen Merkmalsausbildung führte dazu, die nur durch die grössere Anzahl der Zähne an einzelnen Blättern von C. tridentata unterschiedene C. pinnatifida miteinzubeziehen.","Diagnostic","BFA1B0C8-1825-42E1-A7BD-2162493EEF6C","German","BFA1B0C8-1825-42E1-A7BD-2162493EEF6C","Bayer, E. 1981. Revision der Gattung Chrysocoma L. (Asteraceae - Astereae). Mitt. Bot. Staatssamml. München 17: 259-392. [All rights reserved]",""
"wfo-0000015713","C. sparsifolia ist gekennzeichnet durch ihren sparrigen Wuchs und die besonders an Langtrieben locker abstehende Beblätterung.","Diagnostic","BFA1B0C8-1825-42E1-A7BD-2162493EEF6C","German","BFA1B0C8-1825-42E1-A7BD-2162493EEF6C","Bayer, E. 1981. Revision der Gattung Chrysocoma L. (Asteraceae - Astereae). Mitt. Bot. Staatssamml. München 17: 259-392. [All rights reserved]",""
"wfo-0000015883","Eine Verwandte des S. ilicifolius Thbg., doch in sehr vielen Charakteren abweichend. Die Achänen waren nach dem Kochen mit einer schleimigen Masse dicbt umgeben. Ich erwähne dies, da ich es nie vorher bei Senecio beobachtet habe.","Diagnostic","F33F91AF-63C5-47DC-82ED-20D7F1D87BB1","German","F33F91AF-63C5-47DC-82ED-20D7F1D87BB1","Schlechter, FRR. 1899. Plantae Schlechterianae novae vel minus cognitae describuntur. II. Bot. Jahrb. Syst. 27: 86-220. [https://www.biodiversitylibrary.org/item/687#page/92/mode/1up] [All rights reserved]","https://www.biodiversitylibrary.org/item/687#page/92/mode/1up"
"wfo-0000018562","F. dregei besitzt eine sehr charakteristische Behaarung, die besonders den Blättern ein graugrünes samtiges Aussehen verleiht. Gezähnte Blätter finden sich meist, wenn auch nicht regelmässig, an den mittleren Abschnitten eines (Kurz- oder Lang-) Triebes. Die drüsenlosen Pflanzen treten ohne geographischen Schwerpunkt auf; sie werden gesondert aufgeführt, verdienen aber trotz des deutlichen Unterschieds keine gesonderte taxonomische Wertung. Bei einigen Pflanzen konnten andeutungsweise kurze Pappusschuppen festgestellt werden. Diese Erscheinung ist ein Hinweis auf die nahen Beziehungen zu F. scabrida, die Fähigkeit zur Ausbildung solcher Schuppen dürfte hier aber weitgehend verloren sein. In ihnen den Ausdruck einer Bastardierung mit F. scabrida zu sehen, scheint mir angesichts der völligen Sterilität dieses Bastards (bei F. scabrida aufgeführt) nicht angebracht.","Diagnostic","1499DF02-49AF-448D-AF49-5FF28080F65D","German","1499DF02-49AF-448D-AF49-5FF28080F65D","Grau, HRJ. 1973. Revision der gattung Felicia (Asteraceae). Mitt. Bot. Staatssamml. München 9: 195-705. [All rights reserved]",""
"wfo-0000017349","L. denticulatum ist durch die großen und gezähnten Blätter des unteren Stengelabschnittes sowie durch seinen Pappus, der aus schließlich aus zerschlitzten Schuppen besteht, unverwechselbar ge- kennzeichnet.","Diagnostic","570F125F-CAC5-4C20-AC0D-E25AAF15369F","German","570F125F-CAC5-4C20-AC0D-E25AAF15369F","Kroner, G. 1980. Systematische studien im umkreis von Athrixia Ker-Gawler (Asteraceae). Mitt. Bot. Staatssamml. München 16: 1-268. [http://www.biodiversitylibrary.org/item/52055#page/17/mode/1up] [All rights reserved]","http://www.biodiversitylibrary.org/item/52055#page/17/mode/1up"
"wfo-0000020610","Chrysocoma candelabrum ist eine durch ihre gelbgrüne Farbe und ihren charakteristischen Wuchs besonders auffallende Art. Die wiederum akroton angelegten, bogig aufsteigenden seitlichen Verzweigungen geben der Art ihr charakteristisches Aussehen.","Diagnostic","BFA1B0C8-1825-42E1-A7BD-2162493EEF6C","German","BFA1B0C8-1825-42E1-A7BD-2162493EEF6C","Bayer, E. 1981. Revision der Gattung Chrysocoma L. (Asteraceae - Astereae). Mitt. Bot. Staatssamml. München 17: 259-392. [All rights reserved]",""
"wfo-0000020724","Charakterisiert ist die Art durch die Blütenfarbe, die Behaarung der vegetativen Teile, die langen Achänenhaare und die Kürze der Zungenblüten. Die relativ lange Behaarung sowie bisweilen auftretende kurze Pappusborsten deuten ähnlich wie bei F. erigeroides auf Beziehungen zur sect. Lignofelicia hin.","Diagnostic","1499DF02-49AF-448D-AF49-5FF28080F65D","German","1499DF02-49AF-448D-AF49-5FF28080F65D","Grau, HRJ. 1973. Revision der gattung Felicia (Asteraceae). Mitt. Bot. Staatssamml. München 9: 195-705. [All rights reserved]",""
"wfo-0000022370","A. nanus ist durch die reduzierten keuligen Spreuschuppen eindeutig gekennzeichnet. Diese entsprechen praktisch dem basalen ölführenden Teil der häutig berandeten Spreuschuppen anderer Sippen der Gattung. Das gelegentliche Auftreten von Übergangsformen mit einem häutigen Anhängsel an der Spitze beweist dies.Rein äusserlich fällt die Art durch den büscheligen Wuchs und die grossen, relativ breiten Ligulae auf. In einer Population (MERXMÜLLER & GIESS 28762 ) wurden auch reduzierte Zungen von wenigen mm Länge gefunden, die zu einem Drittel ihrer Länge nur aus den 3 Kronblattzipfeln bestanden.A. nanus stellt mit den reduzierten Spreuschuppen, der wenigreihigen Hülle, den kleinen Röhrenblüten mit kurzen Antheren und den zurückgebogenen Spitzen der Achänenhaare eine ziemlich abgeleitete Art dar, auch wenn hier wie bei der folgenden Sippe die ursprüngliche Basiszahl von x = 9 auftritt.Mit A. epaleaceus hat A. nanus ausserdem die zur Reife fest geschlossenen Köpfchen gemeinsam. Diese Form der Synaptospermie ist hier gekoppelt mit einer sehr dichten Behaarung und nur geringen Verdickung der Achänen von Zungen- und Röhrenblüten bei der Reife. Ein Öffnen des Köpfchens wird vermutlich durch das Abspreizen der Achänenhaare bei Feuchtigkeit ermöglicht.","Diagnostic","269E3D99-16F7-487E-A5E5-701C622F96D4","German","269E3D99-16F7-487E-A5E5-701C622F96D4","Rommel, A. 1977. Die Gattung Amellus L. (Asteraceae-astereae). Systematischer Teil. Mitt. Bot. Staatssamml. München 13: 579-728. [All rights reserved]",""
"wfo-0000022443","Aus der formenreichen F. aethiopica hebt sich, neben F. ebracteata, F. linifolia als einzige greifbare Sippe, hinreichend durch ihre schmalen Blätter getrennt, heraus.","Diagnostic","1499DF02-49AF-448D-AF49-5FF28080F65D","German","1499DF02-49AF-448D-AF49-5FF28080F65D","Grau, HRJ. 1973. Revision der gattung Felicia (Asteraceae). Mitt. Bot. Staatssamml. München 9: 195-705. [All rights reserved]",""
"wfo-0000019435","Zunächst hatten wir uns entschlossen, P. auriculata als Subspezies der P. pyrifolia zuzuordnen, da die beiden Sippen keine Unterschiede im generativen Bereich zeigen und die vegetativen Unterschiede an herbarisierten Pflanzenfragmenten nicht immer deutlich erkennbar sind. Auch die Verbreitungskarte beider Sippen spricht für ein Subspezies-Verhältnis. HILLIARD & BURTT gaben aber schliesslich aufgrund ihrer Freiland-Erfahrungen Entscheidungshilfe. Ein Foto, das den typischen Habitus beider Sippen deutlich demonstriert, hat uns überzeugt, beide Sippen als gesonderte Arten einzustufen. Worin sich beide Sippen unterscheiden, ist in der Zusammenfassung von P. pyrifolia dargestellt.","Diagnostic","570F125F-CAC5-4C20-AC0D-E25AAF15369F","German","570F125F-CAC5-4C20-AC0D-E25AAF15369F","Kroner, G. 1980. Systematische studien im umkreis von Athrixia Ker-Gawler (Asteraceae). Mitt. Bot. Staatssamml. München 16: 1-268. [http://www.biodiversitylibrary.org/item/52055#page/17/mode/1up] [All rights reserved]","http://www.biodiversitylibrary.org/item/52055#page/17/mode/1up"
"wfo-0000023359","Die schmaleren Blätter, Köpfchen und Zungenblüten grenzen die Sippe gegenüber A. asteroids ab, die kürzeren Pappusborsten und die Behaarung trennen sie von A. alternifolius. Zu beiden Arten bestehen enge Beziehungen; abstehend kurzborstig behaarte Belege aus Clanwilliam (BARKER 10528 und MADER s.n.) leiten zu A. alternifolius subsp. angustissimus über.Innerhalb der Art zeigt sich wie fast in der ganzen Gattung eine Abnahme der Pappusborstenlänge von Norden nach Süden. Bei Pflanzen aus Namaqualand erreichen die Borsten Längen von über 3 mm, aus Clanwilliam und Piketberg zwischen 3 und 2 mm, aus Hopefield, Malmesbury und östlich davon zwischen 2 und l mm, bei Pflanzen aus der Nähe von Kapstadt schliesslich 1 bis sogar nur 0.5 mm. Die Pflanzen aus Namaqualand und Clanwilliam unterscheiden sich ausserdem durch kleineren, strauchigeren Wuchs und schmalere Köpfchen und ähneln damit sehr stark A. flosculosus.Eine Besonderheit der Art ist die Tendenz zur Ausbildung von zusätzlichen Ölbehältern. Gelegentlich treten Ölstriemen nicht nur an Röhrenblüten, sondern auch auf den Nerven der Zungenblüten auf (Hall 3146), oder es finden sich Ölbehälter auf den Achänen. Bei STANFORD 30861 beschränkt sich dies auf einen runden Ölbehälter auf der Breitseite mancher Achänen direkt unterhalb des Pappus, wie es CASSINI (1825) für seinen A. anisatus beschreibt und es auch bei A. flosculosus vorkommen kann. Bei ACOCKS 15209, einer Aufsammlung, die durch reduzierte Zungenblüten auffällt, zieht sich auf den beiden Längsrippen der meisten Achänen eine Kette von mehreren einzelnen Ölbehältern oder ein geschlossener Ölschlauch entlang. Dieser Beleg (wieder vom Rand des Areals) zeigt die relative Variabilität der Art.","Diagnostic","269E3D99-16F7-487E-A5E5-701C622F96D4","German","269E3D99-16F7-487E-A5E5-701C622F96D4","Rommel, A. 1977. Die Gattung Amellus L. (Asteraceae-astereae). Systematischer Teil. Mitt. Bot. Staatssamml. München 13: 579-728. [All rights reserved]",""
"wfo-0000023819","Charakteristisch sind die sehr schmalen verkahlenden Blätter, die rein blauen Zungenblüten und die langen Scheibenblüten, durch die sie unter anderem auch von der habituell ähnlichen F. amoena ssp. amoena zu trennen ist.","Diagnostic","1499DF02-49AF-448D-AF49-5FF28080F65D","German","1499DF02-49AF-448D-AF49-5FF28080F65D","Grau, HRJ. 1973. Revision der gattung Felicia (Asteraceae). Mitt. Bot. Staatssamml. München 9: 195-705. [All rights reserved]",""
"wfo-0000023957","F. petiolata unterscheidet sich von F. flanaganii im Wesentlichen durch die wechselständigen, gezähnten Blätter und bevorzugt augenscheinlich die gleichen felsigen Standorte.","Diagnostic","1499DF02-49AF-448D-AF49-5FF28080F65D","German","1499DF02-49AF-448D-AF49-5FF28080F65D","Grau, HRJ. 1973. Revision der gattung Felicia (Asteraceae). Mitt. Bot. Staatssamml. München 9: 195-705. [All rights reserved]",""
"wfo-0000022017","F. uliginosa vermittelt zwischen den Sektionen Felicia und Dracontium. Die grossen Hüllschuppen mit schwärzlichen Drüsen erinnern an die typischen Drakensberg-Sippen, die harzigen Rippen und die kleinen Blätter mehr an die Sektion Felicia.","Diagnostic","1499DF02-49AF-448D-AF49-5FF28080F65D","German","1499DF02-49AF-448D-AF49-5FF28080F65D","Grau, HRJ. 1973. Revision der gattung Felicia (Asteraceae). Mitt. Bot. Staatssamml. München 9: 195-705. [All rights reserved]",""
"wfo-0000023117","C. oblongifolia ist gekennzeichnet durch die grossen Köpfchen und die meist deutlich und charakteristisch behaarten Blätter. Die Länge des Aussenpappus variiert. Er ist im typischen Fall sehr kurz. Im Gebiet von Worcester treten auch Exemplare mit längerem Aussenpappus und erkennbaren Ölkörpern an den Achänen auf. Dies gilt jedoch nicht für alle Pflanzen aus diesem Bereich und kann so keine weitere Beachtung finden. Im Südwesten des Areals finden sich Pflanzen (Z.B. BARKER 20617), die Übergänge zu geographisch anschliessenden C. cernua zeigen. Diese Aufsammlungen haben etwas schmälere Blätter mit deutlich zarteren Borsten als die typische C. oblongifolia.","Diagnostic","BFA1B0C8-1825-42E1-A7BD-2162493EEF6C","German","BFA1B0C8-1825-42E1-A7BD-2162493EEF6C","Bayer, E. 1981. Revision der Gattung Chrysocoma L. (Asteraceae - Astereae). Mitt. Bot. Staatssamml. München 17: 259-392. [All rights reserved]",""
"wfo-0000026462","Sie fällt durch die enganliegende Beblätterung, den buschigen Wuchs und die meist kleinen Köpfchen auf.","Diagnostic","BFA1B0C8-1825-42E1-A7BD-2162493EEF6C","German","BFA1B0C8-1825-42E1-A7BD-2162493EEF6C","Bayer, E. 1981. Revision der Gattung Chrysocoma L. (Asteraceae - Astereae). Mitt. Bot. Staatssamml. München 17: 259-392. [All rights reserved]",""
"wfo-0000029188","F. annectens ist gegenüber der am nächsten verwandten F. bergerana durch die nur funktionell, nicht konstitutionell teilweise sterilen Scheibenblüten, die sehr breiten, praktisch kahlen Hüllschuppen und die wenigstens im oberen Teil des Stengels wechselständigen Blätter geschieden.","Diagnostic","1499DF02-49AF-448D-AF49-5FF28080F65D","German","1499DF02-49AF-448D-AF49-5FF28080F65D","Grau, HRJ. 1973. Revision der gattung Felicia (Asteraceae). Mitt. Bot. Staatssamml. München 9: 195-705. [All rights reserved]",""
"wfo-0000033455","Die Typusart der Gattung ist gegenüber den anderen Printzia-Arten durch die am Stengel herablaufenden Blattbasen charakterisiert.","Diagnostic","570F125F-CAC5-4C20-AC0D-E25AAF15369F","German","570F125F-CAC5-4C20-AC0D-E25AAF15369F","Kroner, G. 1980. Systematische studien im umkreis von Athrixia Ker-Gawler (Asteraceae). Mitt. Bot. Staatssamml. München 16: 1-268. [http://www.biodiversitylibrary.org/item/52055#page/17/mode/1up] [All rights reserved]","http://www.biodiversitylibrary.org/item/52055#page/17/mode/1up"
"wfo-0000034133","Die habituell stark an F. namaquana erinnernde, jedoch zartere Pflanze unterscheidet sich von dieser Art neben der samtartigen Behaarung besonders der Hüllschuppen durch die viel kleineren, eher an F. dubia erinnernden Achänen. Bei den Pflanzen aus Laingsburg ist die Zahl der Pappusborsten stark reduziert.","Diagnostic","1499DF02-49AF-448D-AF49-5FF28080F65D","German","1499DF02-49AF-448D-AF49-5FF28080F65D","Grau, HRJ. 1973. Revision der gattung Felicia (Asteraceae). Mitt. Bot. Staatssamml. München 9: 195-705. [All rights reserved]",""
"wfo-0000028936","Die Pflanzen vom Matroosberg und besonders die vom Karroopoort weichen durch stärkere und gleichmässigere Blattbehaarung ab. Auch hier reichen die Unterschiede jedoch nicht zu einer Abtrennung dieser Populationen aus.","Diagnostic","03CE573A-909B-4B4C-8EFB-F1007769BB26","German","03CE573A-909B-4B4C-8EFB-F1007769BB26","Grau, HRJ. 1970. Die Gattung Polyarrhena Cass. (Asteraceae - Asterinae). Mitt. Bot. Staatssamml. München 7: 347-368. [All rights reserved]",""
"wfo-0000033511","F. linearis ist durch ihren einköpfigen Stengel und die langen linealischen Blätter unverwechselbar. Sie steht wie die meisten Arten der Sektion aus den Drakenbergen etwas isoliert. Vielleicht ist die Art mit dem Formenkreis dem auch F. comptonii entstammt näher verwandt (Harzgefässe, Hüllblätter und Kahlheit könnten daraufhindeuten).","Diagnostic","1499DF02-49AF-448D-AF49-5FF28080F65D","German","1499DF02-49AF-448D-AF49-5FF28080F65D","Grau, HRJ. 1973. Revision der gattung Felicia (Asteraceae). Mitt. Bot. Staatssamml. München 9: 195-705. [All rights reserved]",""
"wfo-0000034199","Ihr auffälliger Habitus, der dicht dachig beblätterte Stengel und die dazu in starkem Gegensatz stehenden langen, hochblattfreien Pedunkeln sind besonders hervorhebenswert.","Diagnostic","1499DF02-49AF-448D-AF49-5FF28080F65D","German","1499DF02-49AF-448D-AF49-5FF28080F65D","Grau, HRJ. 1973. Revision der gattung Felicia (Asteraceae). Mitt. Bot. Staatssamml. München 9: 195-705. [All rights reserved]",""
