WFOID,type,language,description,contributor,audience,rightsHolder,created,creator,source,rights,license,bibliographicCitation,URI,Volume,Part
wfo-0000605602,ecology,EN,"On mossy rocks in cool moist places in forests in mountains, ca 2,100 m, <i>A. F. G. Kerr 6607</i> (ABD, K) is apparently the only collection from Thailand.",D. Boufford & P.H. Raven,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000605602,Forest Herbarium,All rights reserved,"Circaea alpina imaicola. Flora of Thailand. Vol. 11. Part 4, 2014. Pg. 599. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/florainfra.html?tdcode=05402,11,4
wfo-0000830497,ecology,EN,"Open grassland, montane oak forest; 1,280–1,680 m altitude. Flowering in August and October; fruiting in October, December and February.",W.J.J.O. de Wilde & B.E.E. Duyfjes,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000830497,Forest Herbarium,All rights reserved,"Codonopsis convolvulacea . Flora of Thailand. Vol. 11. Part 4, 2014. Pg. 511. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05311,11,4
wfo-0000630082,ecology,EN,"Near houses in primary evergreen forest; 1,450 m altitude.","W.J.J.O. de Wilde, B.E.E. Duyfjes & P. Phonsena",,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000630082,Forest Herbarium,All rights reserved,"Cuphea hyssopifolia . Flora of Thailand. Vol. 11. Part 4, 2014. Pg. 552. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05353,11,4
wfo-0000831033,ecology,EN,"Mostly in open places and at roadsides in secondary and primary forest: disturbed hill evergreen forest, open seasonally deciduous hardwood forest, moist places in seasonally deciduous hardwood forest with much bamboo; granite and shale bedrock, also on limestone; 550–1,680 m altitude. Flowering & fruiting throughout the year.",W.J.J.O. de Wilde & B.E.E. Duyfjes,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000831033,Forest Herbarium,All rights reserved,"Cyclocodon celebicus . Flora of Thailand. Vol. 11. Part 4, 2014. Pg. 512. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05313,11,4
wfo-0000831038,ecology,EN,"In evergreen forest, along streams, mixed pine forest; 600–1,000 m altitude. Flowering in September.",W.J.J.O. de Wilde & B.E.E. Duyfjes,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000831038,Forest Herbarium,All rights reserved,"Cyclocodon parviflorus . Flora of Thailand. Vol. 11. Part 4, 2014. Pg. 514. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05314,11,4
wfo-0000944055,ecology,EN,"In evergreen forest, 20–400 m alt.",P. Chantaranothai,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000944055,Forest Herbarium,All rights reserved,"Diploknema siamensis . Flora of Thailand. Vol. 11. Part 4, 2014. Pg. 613. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05421,11,4
wfo-0000665297,ecology,EN,"Pools, marshy places, lakes.",G.C. Tucker & H. Razifard,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000665297,Forest Herbarium,All rights reserved,"Elatine ambigua . Flora of Thailand. Vol. 11. Part 4, 2014. Pg. 545. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05346,11,4
wfo-0000665387,ecology,EN,"Paddy fields, pools, marshy places, streams, usually submersed in as much as 20 cm water.",G.C. Tucker & H. Razifard,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000665387,Forest Herbarium,All rights reserved,"Elatine triandra . Flora of Thailand. Vol. 11. Part 4, 2014. Pg. 545. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05347,11,4
wfo-0000668848,ecology,EN,"Open moist disturbed places along streams in mountains; 600–2,500 m.",D. Boufford & P.H. Raven,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000668848,Forest Herbarium,All rights reserved,"Epilobium brevifolium trichoneurum. Flora of Thailand. Vol. 11. Part 4, 2014. Pg. 600. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/florainfra.html?tdcode=05404,11,4
wfo-0000833400,ecology,EN,"Cultivated and locally escaped, deciduous dipterocarp-oak forest; granite bedrock. Flowering & fruiting in September.",W.J.J.O. de Wilde & B.E.E. Duyfjes,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000833400,Forest Herbarium,All rights reserved,"Hippobroma longiflora . Flora of Thailand. Vol. 11. Part 4, 2014. Pg. 515. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05316,11,4
wfo-0000366837,ecology,EN,"In dry evergreen and mixed deciduous forest; granite bedrock, also on limestone; between 50 and 900 m altitude. Flowering: December to July; fruiting: April to July.","W.J.J.O. de Wilde, B.E.E. Duyfjes & P. Phonsena",,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000366837,Forest Herbarium,All rights reserved,"Lagerstroemia calyculata . Flora of Thailand. Vol. 11. Part 4, 2014. Pg. 557. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05356,11,4
wfo-0000366833,ecology,EN,"In mixed evergreen and deciduous forest, often with bamboo, in thickets, scattered in open, dry or wet, deciduous dipterocarp forest, also along roads; granite, shale, and (rugged) limestone bedrock; 50–1,000 m altitude. Flowering from January to August; fruiting from February to December.","W.J.J.O. de Wilde, B.E.E. Duyfjes & P. Phonsena",,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000366833,Forest Herbarium,All rights reserved,"Lagerstroemia cochinchinensis . Flora of Thailand. Vol. 11. Part 4, 2014. Pg. 559. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05357,11,4
wfo-0000366797,ecology,EN,"Along rapids of the Mae Ping in primary forest and in scrub jungle, 200–350 m altitude. Flowering in July.","W.J.J.O. de Wilde, B.E.E. Duyfjes & P. Phonsena",,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000366797,Forest Herbarium,All rights reserved,"Lagerstroemia crispa . Flora of Thailand. Vol. 11. Part 4, 2014. Pg. 561. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05358,11,4
wfo-0001384948,ecology,EN,"Locally common, scattered in deciduous dipterocarp savanna forest on sandy or rocky soil, or in crevices in flat sandstone area; 100–400 m altitude. Flowering in May and June; fruiting from May to October.","W.J.J.O. de Wilde, B.E.E. Duyfjes & P. Phonsena",,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0001384948,Forest Herbarium,All rights reserved,"Lagerstroemia duperreana saxatilis. Flora of Thailand. Vol. 11. Part 4, 2014. Pg. 562. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/florainfra.html?tdcode=05361,11,4
wfo-0001428181,ecology,EN,"Mixed deciduous forest, along rivers; degraded, deciduous, seasonal, hardwood forest with bamboo; limestone, and sandy loam bedrock; 50–200 m altitude. Flowering in July, August and November.","W.J.J.O. de Wilde, B.E.E. Duyfjes & P. Phonsena",,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0001428181,Forest Herbarium,All rights reserved,"Lagerstroemia floribunda cuspidata. Flora of Thailand. Vol. 11. Part 4, 2014. Pg. 564. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/florainfra.html?tdcode=05364,11,4
wfo-0001443461,ecology,EN,"Evergreen and deciduous forest, dry dipterocarp forest, swampy forest; also along roadsides; andesite, sandstone and limestone bedrock; sea level to 850 m altitude. Flowering & fruiting all year round.","W.J.J.O. de Wilde, B.E.E. Duyfjes & P. Phonsena",,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0001443461,Forest Herbarium,All rights reserved,"Lagerstroemia floribunda floribunda. Flora of Thailand. Vol. 11. Part 4, 2014. Pg. 563. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/florainfra.html?tdcode=05363,11,4
wfo-0001337654,ecology,EN,"Open places on limestone hills, including on the Ordovician limestone of Doi Hua Mot, with shrubs and stunted trees; 750–950 m altitude. Flowering from April to June; fruiting in June, July, November, and December.","W.J.J.O. de Wilde, B.E.E. Duyfjes & P. Phonsena",,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0001337654,Forest Herbarium,All rights reserved,"Lagerstroemia huamotensis . Flora of Thailand. Vol. 11. Part 4, 2014. Pg. 565. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05366,11,4
wfo-0000366805,ecology,EN,"Rocky places, hillsides, and disturbed lowland evergreen-deciduous forest; limestone, but also recorded on quartzite and shale (see note); from sea level to 130 m altitude. Flowering and fruiting in October; in Langkawi fruiting from November to February.","W.J.J.O. de Wilde, B.E.E. Duyfjes & P. Phonsena",,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000366805,Forest Herbarium,All rights reserved,"Lagerstroemia langkawiensis . Flora of Thailand. Vol. 11. Part 4, 2014. Pg. 567. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05368,11,4
wfo-0000366803,ecology,EN,"In evergreen forest, thickets, and shrub forest; granite and limestone bedrock; 20–350 m altitude. Flowering from February to June; fruiting from February to September.","W.J.J.O. de Wilde, B.E.E. Duyfjes & P. Phonsena",,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000366803,Forest Herbarium,All rights reserved,"Lagerstroemia loudonii . Flora of Thailand. Vol. 11. Part 4, 2014. Pg. 569. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05369,11,4
wfo-0000366801,ecology,EN,"Deciduous dipterocarp oak forest with much bamboo, dry dipterocarp forest, pine-dipterocarp forest, and evergreen forest, along streams and roads, mostly in open places; on sandy soil, silt, granite, and limestone bedrock; 100–1,000 m altitude. Flowering from March to June; fruiting throughout the year.","W.J.J.O. de Wilde, B.E.E. Duyfjes & P. Phonsena",,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000366801,Forest Herbarium,All rights reserved,"Lagerstroemia macrocarpa . Flora of Thailand. Vol. 11. Part 4, 2014. Pg. 570. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05370,11,4
wfo-0000366674,ecology,EN,Scattered in open dry deciduous dipterocarp forest on sandstone; 200–325 m altitude. Flowering from May to September and also in November; fruiting in May and from August to November.,"W.J.J.O. de Wilde, B.E.E. Duyfjes & P. Phonsena",,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000366674,Forest Herbarium,All rights reserved,"Lagerstroemia noei . Flora of Thailand. Vol. 11. Part 4, 2014. Pg. 572. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05371,11,4
wfo-0000366673,ecology,EN,"In open deciduous forest, dry evergreen forest and on riverbanks, at low altitudes. Flowering from May to August; fruiting from November to January.","W.J.J.O. de Wilde, B.E.E. Duyfjes & P. Phonsena",,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000366673,Forest Herbarium,All rights reserved,"Lagerstroemia ovalifolia . Flora of Thailand. Vol. 11. Part 4, 2014. Pg. 573. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05372,11,4
wfo-0000366693,ecology,EN,"Trees of deciduous and evergreen forests, along rivers; sandy, and (rugged) limestone bedrock; from sea level to 750 m altitude. Flowering: February to May; fruiting: April to January.","W.J.J.O. de Wilde, B.E.E. Duyfjes & P. Phonsena",,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000366693,Forest Herbarium,All rights reserved,"Lagerstroemia speciosa . Flora of Thailand. Vol. 11. Part 4, 2014. Pg. 574. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05373,11,4
wfo-0000366692,ecology,EN,"Swampy areas, evergreen scrubby creeks; ca 200 m altitude. Flowering in May, June, and October; fruiting in May, June, October and February.","W.J.J.O. de Wilde, B.E.E. Duyfjes & P. Phonsena",,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000366692,Forest Herbarium,All rights reserved,"Lagerstroemia spireana . Flora of Thailand. Vol. 11. Part 4, 2014. Pg. 575. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05374,11,4
wfo-0000366691,ecology,EN,"Mixed deciduous forest and scrub, open rocky cliffs, dry deciduous thickets, often in open places; dense silt, sandstone, and limestone bedrock; from sea level to 200 m altitude. Flowering: from April to July; fruiting: from October to December.","W.J.J.O. de Wilde, B.E.E. Duyfjes & P. Phonsena",,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000366691,Forest Herbarium,All rights reserved,"Lagerstroemia subangulata . Flora of Thailand. Vol. 11. Part 4, 2014. Pg. 576. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05375,11,4
wfo-0001075940,ecology,EN,"Often open places; primary dry evergreen, seasonal, hardwood forest and mixed deciduous forest, often with much bamboo, also near streams and on riverbanks; granite, shale, phyllite, sandstone, and limestone bedrock; sea level to 1,150 m altitude. Flowering: from February to June; fruiting: probably all year round, but not collected in March, June, and October. The flowers are slightly fragrant.","W.J.J.O. de Wilde, B.E.E. Duyfjes & P. Phonsena",,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0001075940,Forest Herbarium,All rights reserved,"Lagerstroemia tomentosa . Flora of Thailand. Vol. 11. Part 4, 2014. Pg. 576. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05376,11,4
wfo-0001076051,ecology,EN,"Mostly open places, evergreen, evergreen seasonal and deciduous forest, often with much bamboo; granite, shale, and limestone bedrock; 150–1,125 m altitude. Flowering from March to June; fruiting from April to February.","W.J.J.O. de Wilde, B.E.E. Duyfjes & P. Phonsena",,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0001076051,Forest Herbarium,All rights reserved,"Lagerstroemia villosa . Flora of Thailand. Vol. 11. Part 4, 2014. Pg. 580. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05378,11,4
wfo-0000366658,ecology,EN,Limestone or granite bedrock.,"W.J.J.O. de Wilde, B.E.E. Duyfjes & P. Phonsena",,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000366658,Forest Herbarium,All rights reserved,"Lawsonia inermis . Flora of Thailand. Vol. 11. Part 4, 2014. Pg. 581. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05380,11,4
wfo-0001427111,ecology,EN,In or along dry paddy fields and meadows near hot water springs; at 350–800 m altitude. Flowering & fruiting from November to February.,W.J.J.O. de Wilde & B.E.E. Duyfjes,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0001427111,Forest Herbarium,All rights reserved,"Lobelia alsinoides alsinoides. Flora of Thailand. Vol. 11. Part 4, 2014. Pg. 520. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/florainfra.html?tdcode=05319,11,4
wfo-0000814521,ecology,EN,Wet places; at low altitudes. Flowering in May.,W.J.J.O. de Wilde & B.E.E. Duyfjes,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000814521,Forest Herbarium,All rights reserved,"Lobelia chinensis . Flora of Thailand. Vol. 11. Part 4, 2014. Pg. 520. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05320,11,4
wfo-0000814556,ecology,EN,"Sandy places, bogs, open marshy places in pine-dipterocarp forest; at 900–1,300 m altitude. Flowering from November to January; fruiting from December to February.",W.J.J.O. de Wilde & B.E.E. Duyfjes,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000814556,Forest Herbarium,All rights reserved,"Lobelia colorata . Flora of Thailand. Vol. 11. Part 4, 2014. Pg. 520. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05321,11,4
wfo-0001384455,ecology,EN,"Common in wet areas such as moist sandy and marshy soils, on open grassy ground, and edges of flooded rice fields; from sea level to 200 m altitude. Flowering & fruiting all year round.",W.J.J.O. de Wilde & B.E.E. Duyfjes,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0001384455,Forest Herbarium,All rights reserved,"Lobelia dopatrioides cantonensis. Flora of Thailand. Vol. 11. Part 4, 2014. Pg. 523. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/florainfra.html?tdcode=05324,11,4
wfo-0001384456,ecology,EN,"Common in open grassy places on slightly peaty sandy soil; 800–1,300 m altitude. Flowering & fruiting from November to May.",W.J.J.O. de Wilde & B.E.E. Duyfjes,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0001384456,Forest Herbarium,All rights reserved,"Lobelia dopatrioides kradungensis. Flora of Thailand. Vol. 11. Part 4, 2014. Pg. 523. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/florainfra.html?tdcode=05325,11,4
wfo-0000814464,ecology,EN,"Wet and dry fallow rice fields, open grassy fields, lower montane pine-oak forest; sea level to 250–1,300 m altitude. Flowering & fruiting in November and December.",W.J.J.O. de Wilde & B.E.E. Duyfjes,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000814464,Forest Herbarium,All rights reserved,"Lobelia griffithii . Flora of Thailand. Vol. 11. Part 4, 2014. Pg. 525. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05326,11,4
wfo-0000815178,ecology,EN,"Common. In mixed hardwood and pine forest, lower montane pine-oak forest, slopes with scattered pine trees, open places in evergreen forest, hill evergreen forest, clearings on limestone; on sandstone, shale, or granite bedrock; 750–1,700 m altitude. Flowering & fruiting from September to January.",W.J.J.O. de Wilde & B.E.E. Duyfjes,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000815178,Forest Herbarium,All rights reserved,"Lobelia heyneana . Flora of Thailand. Vol. 11. Part 4, 2014. Pg. 525. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05327,11,4
wfo-0000815756,ecology,EN,Wet places on poor soil at low altitudes. Flowering in October.,W.J.J.O. de Wilde & B.E.E. Duyfjes,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000815756,Forest Herbarium,All rights reserved,"Lobelia microcarpa . Flora of Thailand. Vol. 11. Part 4, 2014. Pg. 528. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05328,11,4
wfo-0000815753,ecology,EN,"In open or shaded moist places; in primary evergreen or seasonal montane forest; sandstone and granite bedrock, also on limestone; 600–1,600 m altitude. Flowering & fruiting all year round.",W.J.J.O. de Wilde & B.E.E. Duyfjes,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000815753,Forest Herbarium,All rights reserved,"Lobelia nummularia . Flora of Thailand. Vol. 11. Part 4, 2014. Pg. 528. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05329,11,4
wfo-0000815003,ecology,EN,"In montane oak forest, primary evergreen, seasonal hardwood forest with some pine; granite bedrock; 1,300–2,450 m altitude. Flowering from November to January; fruiting in March.",W.J.J.O. de Wilde & B.E.E. Duyfjes,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000815003,Forest Herbarium,All rights reserved,"Lobelia pyramidalis . Flora of Thailand. Vol. 11. Part 4, 2014. Pg. 530. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05330,11,4
wfo-0000815592,ecology,EN,"Hill evergreen forest, montane oak forest, oak and pine forest, dry dipterocarp forest, open bamboo forest with evergreen elements; granite bedrock, also on limestone; 700–2,100 m altitude. Flowering & fruiting in December and January; fruiting in February.",W.J.J.O. de Wilde & B.E.E. Duyfjes,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000815592,Forest Herbarium,All rights reserved,"Lobelia rosea . Flora of Thailand. Vol. 11. Part 4, 2014. Pg. 530. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05331,11,4
wfo-0000814907,ecology,EN,"Grassy savanna, 1,700 m altitude; flowering in February.",W.J.J.O. de Wilde & B.E.E. Duyfjes,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000814907,Forest Herbarium,All rights reserved,"Lobelia seguinii . Flora of Thailand. Vol. 11. Part 4, 2014. Pg. 534. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05332,11,4
wfo-0000815608,ecology,EN,"Open marshy ground, damp ground by stream; 200–1,200 m altitude. Flowering & fruiting from December to March.",W.J.J.O. de Wilde & B.E.E. Duyfjes,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000815608,Forest Herbarium,All rights reserved,"Lobelia terminalis . Flora of Thailand. Vol. 11. Part 4, 2014. Pg. 534. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05333,11,4
wfo-0000815602,ecology,EN,"In open areas in rice fields, on small dykes and in harvested rice fields, also in open wet areas; 130–300 m altitude. Flowering & fruiting from October to January.",W.J.J.O. de Wilde & B.E.E. Duyfjes,,Forest Herbarium,2022-04-21,Rachun Pooma & Sawita Yooprasert,ref-THA-0000815602,Forest Herbarium,All rights reserved,"Lobelia thorelii . Flora of Thailand. Vol. 11. Part 4, 2014. Pg. 536. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05334,11,4
